award ID,award year,award month,award day,procedure,original company name,pesos,ammendments,contract begin,contract end,contract duration
413053816,2003,5,23,LICITACION PUBLICA NACIONAL,"HALLIBURTON DE MEXICO, S. DE R.L. DE C.V.",130430459.272,SI,2003,2005,2
412003834,2003,6,30,OTROS,"MARITIMA MEXICANA, S.A. DE C.V.",129769791.248,NO,2003,2005,2
412003835,2003,6,30,OTROS,"MARITIMA MEXICANA, S.A. DE C.V.",129769791.248,NO,2003,2005,2
414103988,2003,10,24,ADJUDICACION DIRECTA,CONSTRUCTORA SUBACUATICA DIAVAZ S.A. DE C.V.,128096068.964,SI,2003,2004,1
4125034010,2003,8,6,LICITACION PUBLICA INTERNACIONAL,STANLEY ADAMS S.A. DE C.V.,127923750.521,NO,2003,2005,2
4125034009,2003,8,6,LICITACION PUBLICA INTERNACIONAL,STANLEY ADAMS S.A. DE C.V.,126896629.095,NO,2003,2005,2
4127034009,2003,5,15,LICITACION PUBLICA INTERNACIONAL,"GRUPO METELMEX, S.A. DE C.V.",126896629.095,NO,2003,2005,2
418903805,2003,3,3,LICITACION PUBLICA INTERNACIONAL,"OCEANOGRAFIA, S.A. DE C.V.",123377304.479,NO,2003,2003,0
413053858,2003,12,5,ADJUDICACION DIRECTA,"ABB VETCO GRAY MÉXICO, S.A. DE C.V",120471483.318,NO,2003,2006,3
412003832,2003,6,30,OTROS,"PERFORADORA CENTRAL, S.A. DE C.V.",120121200.433,NO,2003,2005,2
4122334001,2003,5,13,LICITACION PUBLICA INTERNACIONAL,"CEMENTOS APASCO, S.A. DE C.V.",120109182.198,NO,2003,2005,2
414103955,2003,9,15,LICITACION PUBLICA INTERNACIONAL,TECNOLOGIA ESPECIALIZADA DE CONTROL AMBIENTAL S.A. DE C.V.,119905783.51,SI,2003,2005,2
4120032047,2003,11,14,LICITACION PUBLICA INTERNACIONAL,AUTO IDEAL S.A. DE C.V.,119687025.592,NO,2003,2003,0
411253821,2003,4,2,LICITACION PUBLICA INTERNACIONAL,"SCHLUMBERGER OFFSHORE SERVICES MÉXICO, N.V.",119378449.308,SI,2003,2004,1
414043810,2003,1,28,ADJUDICACION DIRECTA,OILPATCH ENTERPRISES INTERNACIONAL S.A. DE C.V.,118160104.755,NO,2003,2003,0
414113807,2003,12,8,OTROS,UNIVERSIDAD AUTONOMA DE NUEVO LEON,118036102.375,NO,2003,2006,3
410303857,2003,11,21,ADJUDICACION DIRECTA,COMPAQIA MEXICANA DE GEOFISICA S.A. DE C.V.,117155030.347,NO,2003,2004,1
412413863,2003,11,27,LICITACION PUBLICA NACIONAL,"JL GUERRERO, S.A. DE C.V.",116300045.929,SI,2003,2006,3
418233836,2003,7,16,ADJUDICACION DIRECTA,"COTEMAR, S.A. DE C.V.",115506594.378,NO,2003,2003,0
410303870,2003,12,12,ADJUDICACION DIRECTA,ANDREWS TECHNOLOGIES DE MEXICO S.A. DE C.V.,115506261.859,NO,2003,2006,3
4126930022,2003,10,9,ADJUDICACION DIRECTA,NUOVO PIGNONE SPA,115101118.835,NO,2003,2005,2
4125735049,2003,8,5,ADJUDICACION DIRECTA,"SERVICIOS MARITIMOS DE CAMPECHE, S.A. DE C.V.",114075234.634,NO,2003,2003,0
418733800,2003,2,28,LICITACION PUBLICA NACIONAL,"REPRESENTACIONES Y DISTRIBUCIONES EVYA, S.A. DE C.V.",113949197.24,NO,2003,2003,0
411253831,2003,5,9,LICITACION PUBLICA INTERNACIONAL,"TIW DE MEXICO, S.A. DE C.V.",113656416.997,SI,2003,2005,2
411253847,2003,7,9,LICITACION PUBLICA INTERNACIONAL,"WEATHERFORD DE MEXICO, S.A. DE C.V.",113310853.065,SI,2003,2005,2
414103882,2003,6,13,LICITACION PUBLICA INTERNACIONAL,"AL, S.A. DE C.V.",112523779.774,SI,2003,2005,2
412413814,2003,5,8,LICITACION PUBLICA NACIONAL,"GRUPO PROASIP, S.A. DE C.V.",111538579.259,NO,2003,2003,0
411253844,2003,5,22,ADJUDICACION DIRECTA,PROMOTORA AMBIENTAL DEL SURESTE S.A. DE C.V.,110919127.421,SI,2003,2003,0
413053826,2003,6,23,ADJUDICACION DIRECTA,BAKER HUGHES DE MEXICO S. DE R.L. DE C.V.,110906495.206,NO,2003,2003,0
414103916,2003,7,24,LICITACION PUBLICA INTERNACIONAL,THE MUDLOGGING COMPANY MEXICO S.A. DE C.V.,109423848.654,NO,2003,2005,2
4124735007,2003,11,17,LICITACION PUBLICA INTERNACIONAL,HANOVER COMPRESSION LIMITED PARTNERSHIP,109286537.416,NO,2003,2004,1
413053850,2003,10,31,ADJUDICACION DIRECTA,TESCO CORPORATION,108912644.205,SI,2003,2004,1
4160930008,2003,6,18,ADJUDICACION DIRECTA,SOLAR TURBINES INCORPORATED,108686825.996,NO,2003,2004,1
413053814,2003,4,14,ADJUDICACION DIRECTA,DOWELL SCHLUMBERGER DE MEXICO S.A. DE C.V.,108135821.747,SI,2003,2003,0
412003831,2003,6,30,LICITACION PUBLICA NACIONAL,"MARITIMA MEXICANA, S.A. DE C.V.",106660100.308,NO,2003,2005,2
414043856,2003,8,22,LICITACION PUBLICA INTERNACIONAL,OILPATCH ENTERPRISES INTERNACIONAL S.A. DE C.V.,106590404.806,NO,2003,2005,2
414503858,2003,9,4,LICITACION PUBLICA INTERNACIONAL,CONSTRUCCIONES LA ESTRELLA DEL NORTE S.A. DE C.V.,106501821.162,SI,2003,2005,2
410212951,2003,1,23,ADJUDICACION DIRECTA,SAP MEXICO S.A. DE C.V.,106427592.433,SI,2003,2003,0
410303876,2003,12,19,ADJUDICACION DIRECTA,COMPAQIA MEXICANA DE GEOFISICA S.A. DE C.V.,105352427.535,SI,2003,2006,3
415113829,2003,3,14,LICITACION PUBLICA NACIONAL,"ARB ARENDAL, S. DE R.L. DE C.V.",105184365.886,SI,2003,2003,0
413053807,2003,2,24,LICITACION PUBLICA INTERNACIONAL,DOWELL SCHLUMBERGER DE MEXICO S.A. DE C.V.,105182585.245,SI,2003,2005,2
413053849,2003,10,31,ADJUDICACION DIRECTA,SCHLUMBERGER OFFSHORE SERVICES MEXICO N.V.,104735664.163,NO,2003,2004,1
410303865,2003,12,12,ADJUDICACION DIRECTA,COMPAQIA MEXICANA DE GEOFISICA S.A. DE C.V.,104016110.616,NO,2003,2006,3
412603802,2003,3,14,LICITACION PUBLICA NACIONAL,"REPRESENTACIONES Y DISTRIBUCIONES EVYA, S.A DE C.V.",103784962.326,SI,2003,2003,0
412003825,2003,5,7,ADJUDICACION DIRECTA,"COTEMAR, S.A. DE C.V.",103494496.516,NO,2003,2003,0
414103836,2003,4,11,LICITACION PUBLICA NACIONAL,GALCOR DEL NORTE S.A. DE C.V.,98622348.104,SI,2003,2004,1
411253805,2003,1,31,LICITACION PUBLICA INTERNACIONAL,"CORPORATIVO DE SERVICIOS AMBIENTALES, S.A. DE C.V.",98130027.943,NO,2003,2005,2
411253842,2003,6,6,LICITACION PUBLICA INTERNACIONAL,CORPORATIVO DE SERVICIOS AMBIENTALES S.A. DE C.V.,98130027.943,NO,2003,2006,3
410303845,2003,9,26,ADJUDICACION DIRECTA,"G & W SYSTEMS MEXICANA, S.A. DE C.V.",97905563.314,NO,2003,2005,2
4120034005,2003,3,19,ADJUDICACION DIRECTA,"HERRAMIENTAS VARCO, S.A. DE C.V.*",97789562.199,NO,2003,2003,0
410303863,2003,12,5,ADJUDICACION DIRECTA,GRUPO COMERCIALIZADOR LATINOAMERICANO S.A. DE C.V.,97082562.794,NO,2003,2007,4
414103838,2003,4,10,LICITACION PUBLICA NACIONAL,FABRICACION Y REPARACION ELECTROMECANICA S.A.DE C.V.,96118616.895,SI,2003,2005,2
412413831,2003,6,3,ADJUDICACION DIRECTA,INGENIERIA DE PARTES S.A. DE C.V.,95595488.818,NO,2003,2005,2
414103939,2003,8,22,LICITACION PUBLICA NACIONAL,"OCJ, CONSTRUCCIONES Y SUMINISTROS, S.A. DE C.V.",95468845.709,NO,2003,2005,2
414043854,2003,8,5,LICITACION PUBLICA INTERNACIONAL,"ELECTROTECNIA Y MONTAJES, S.A. DE C.V",94367521.527,NO,2003,2005,2
4123930043,2003,9,24,ADJUDICACION DIRECTA,ICS TRIPLEX INC.,94358247.504,NO,2003,2004,1
412503804,2003,10,17,LICITACION PUBLICA INTERNACIONAL,FUGRO GEOTEAM A.S.,94140388.227,NO,2003,2004,1
4124734009,2003,5,14,LICITACION PUBLICA NACIONAL,"HYLSA, S.A. DE C.V.",93619192.83,NO,2003,2003,0
4120034002,2003,2,12,LICITACION PUBLICA INTERNACIONAL,"HASUE AND ASSOCIATES,INC.",90660075.687,NO,2003,2003,0
413054801,2003,12,29,ADJUDICACION DIRECTA,M.I. DRILLING FLUIDS DE MEXICO S.A. DE C.V.,90655968.565,SI,2003,2004,1
412003810,2003,2,19,LICITACION PUBLICA NACIONAL,"OCEANOGRAFIA, S.A. DE C.V.",90405013.655,NO,2003,2006,3
414103802,2003,1,24,LICITACION PUBLICA NACIONAL,INGENIERIA EN ALTA MEDIA Y BAJA TENSION S.A. DE C.V.,89847179.671,NO,2003,2003,0
412603814,2003,4,15,LICITACION PUBLICA NACIONAL,"DIAZ IGA EDIFICACIONES URBANAS E INDUSTRIALES, S.A. DE C.V.",88348631.26,SI,2003,2003,0
4127034112,2003,11,13,LICITACION PUBLICA INTERNACIONAL,ARTICULOS ELECTRICOS INDUSTRIALES DEL CARMEN S.A.,88345754.433,NO,2003,2006,3
412003809,2003,2,19,LICITACION PUBLICA NACIONAL,"NAUTICA SALTAMAR, S.A. DE C.V.",88117131.684,SI,2003,2005,2
412603838,2003,7,7,LICITACION PUBLICA NACIONAL,MEXICANA DE SERVICIOS SUBACUATICOS S.A DE C.V.,88012461.947,SI,2003,2003,0
410303851,2003,10,29,ADJUDICACION DIRECTA,GRUPO COMERCIALIZADOR LATINOAMERICANO S.A. DE C.V.,87774013.853,NO,2003,2007,4
414103888,2003,6,16,LICITACION PUBLICA NACIONAL,"AL, S.A. DE C.V.",86579790.636,NO,2003,2004,1
412603812,2003,3,31,ADJUDICACION DIRECTA,"CURTIS, MALLET-PREVOST, COLT & MOSLE LLP",86475233.869,SI,2003,2003,0
414043840,2003,6,1,LICITACION PUBLICA INTERNACIONAL,MATERIALES Y EQUIPO PETROLERO S.A. DE C.V.,85579196.933,NO,2003,2005,2
415113979,2003,10,24,LICITACION PUBLICA NACIONAL,CONSTRUCTORA CORTIJAL S.A. DE C.V.,85281560.038,NO,2003,2005,2
412413800,2003,1,17,LICITACION PUBLICA NACIONAL,"REPRESENTACIONES Y DISTRIBUCIONES EVYA, S.A DE C.V.",84365100.632,SI,2003,2003,0
412703816,2003,10,15,ADJUDICACION DIRECTA,INGENIERIA DE PARTES S.A. DE C.V.,82635195.361,NO,2003,2006,3
414043807,2003,1,21,ADJUDICACION DIRECTA,"TESCO OIL FIELD SERVICES DE MEXICO, S.A. DE C.V.",81598334.452,NO,2003,2003,0
412413805,2003,3,20,LICITACION PUBLICA NACIONAL,INSTALACIONES ELECTROMECANICAS CIVILES Y ELECTRICAS Y S.A. DE C.V.,80607013.961,SI,2003,2003,0
418383829,2003,8,5,LICITACION PUBLICA NACIONAL,"SCAP, S.A. DE C.V.",80437799.892,SI,2003,2004,1
411003812,2003,4,29,OTROS,"INSTALACIONES INMOBILIARIAS PARA INDUSTRIAS, S.A DE C.V./ PEP",80314322.212,SI,2003,2003,0
4110038120,2003,4,29,OTROS,"INSTALACIONES INMOBILIARIAS PARA INDUSTRIAS, S.A. DE C.V.",80314322.212,NO,2003,2003,0
412603804,2003,2,12,OTROS,INSTITUTO MEXICANO DEL PETROLEO ( IMP ),80306290.78,SI,2003,2007,4
4140438360,2003,4,28,LICITACION PUBLICA INTERNACIONAL,GARVIMEX S.A. DE C.V.,80153693.568,NO,2003,2004,1
4126930021,2003,7,14,ADJUDICACION DIRECTA,"ROLLS-ROYCE ENERGY SYSTEMS, INC.",78996039.249,NO,2003,2003,0
411253829,2003,4,21,LICITACION PUBLICA INTERNACIONAL,"INFORMÁTICA Y REDES CONVERGENTES, S.A. DE C.V.",78946210.958,SI,2003,2005,2
418903845,2003,9,3,LICITACION PUBLICA NACIONAL,"CORPORATIVO DE SERVICIOS AMBIENTALES, S.A. DE C.V.",75238907.338,NO,2003,2004,1
4127735040,2003,9,2,LICITACION PUBLICA INTERNACIONAL,PROPAK SYSTEMS LTD,75068344.298,NO,2003,2004,1
4120034013,2003,9,25,LICITACION PUBLICA INTERNACIONAL,"HASUE AND ASSOCIATES,INC.",75034417.66,NO,2003,2004,1
414043838,2003,5,21,LICITACION PUBLICA NACIONAL,"CONSTRUCTORA GAHLEMA, S.A. DE C.V.",74606570.641,SI,2003,2004,1
411253800,2003,1,17,LICITACION PUBLICA INTERNACIONAL,"NABORS PERFORACIONES DE MÉXICO, S. DE R.L. DE C.V.",74140474.648,NO,2003,2005,2
4170930001,2003,6,6,ADJUDICACION DIRECTA,GENERAL ELECTRIC INTERNATIONAL OPERATIONS COMPANY,73488799.435,NO,2003,2004,1
411253816,2003,3,28,LICITACION PUBLICA INTERNACIONAL,"DOWELL SCHLUMBERGER DE MÉXICO, S.A. DE C.V.",73434065.978,SI,2003,2004,1
4127034013,2003,6,2,LICITACION PUBLICA INTERNACIONAL,"ACEROS TICOMAN, S.A. DE C.V.",72959098.997,NO,2003,2005,2
4122335010,2003,12,30,ADJUDICACION DIRECTA,"SCHLUMBERGER OFFSHORE SERVICES MEXICO, N.V.",72568201.734,NO,2003,2006,3
414503901,2003,12,15,LICITACION PUBLICA INTERNACIONAL,MERCO INGENIERIA INDUSTRIAL.S.A. DE C.V.,71543366.956,NO,2003,2005,2
4123930042,2003,9,18,ADJUDICACION DIRECTA,DRESSER-RAND COMPANY,70711067.466,NO,2003,2005,2
411252908,2003,3,19,LICITACION PUBLICA INTERNACIONAL,"MOTORES Y PARTES DE COATZACOALCOS, S.A. DE C.V.",70598293.308,NO,2003,2004,1
414043820,2003,2,25,LICITACION PUBLICA INTERNACIONAL,"HALLIBURTON DE MEXICO, S. DE R.L. DE C.V.",70546815.602,NO,2003,2004,1
4140438202,2003,2,25,LICITACION PUBLICA INTERNACIONAL,"HALLIBURTON DE MEXICO, S. DE R.L. DE C.V.",70546815.602,SI,2003,2004,1
412003838,2003,6,30,OTROS,"CORPORACION DE SERVICIOS PETROLEROS DE CAMPECHE, S.A. DE C.V.",70354276.182,SI,2003,2005,2
412413829,2003,6,16,ADJUDICACION DIRECTA,CATERMAR DE MEXICO S.A. DE C.V.,70198219.045,NO,2003,2005,2
414043846,2003,6,25,ADJUDICACION DIRECTA,SCHLUMBERGER OFFSHORE SERVICES MEXICO N.V.,69742387.351,NO,2003,2005,2
410303869,2003,12,12,ADJUDICACION DIRECTA,NET BRAINS DE MEXICO S.A. DE C.V.,69382668.575,NO,2003,2004,1
4125534001,2003,5,27,LICITACION PUBLICA INTERNACIONAL,"DOWELL SCHLUMBERGER DE MEXICO, S.A. DE C.V.",69132416.136,NO,2003,2006,3
4127034001,2003,4,3,ADJUDICACION DIRECTA,"COMERCIALIZADORA DEL ISTMO, S.A. DE C.V.*",68981650.091,NO,2003,2003,0
412413838,2003,8,7,LICITACION PUBLICA INTERNACIONAL,INVENSYS SYSTEMS MEXICO S.A.,68370518.752,NO,2003,2005,2
418652828,2003,2,24,LICITACION PUBLICA INTERNACIONAL,"QUIMICA APOLLO, S.A. DE C.V.",67999377.643,NO,2003,2006,3
415503827,2003,4,25,LICITACION PUBLICA NACIONAL,PROMOTORA E INMOBILIARIA SANTA ELENA S.A. DE C.V.,67536176.178,NO,2003,2003,0
418813849,2003,9,9,ADJUDICACION DIRECTA,"INTERNATIONAL INSTITUTE FOR LEARNING MEXICO, S.A. DE C.V.",67123830.401,NO,2003,2005,2
412803808,2003,2,3,OTROS,INSTITUTO MEXICANO DEL PETROLEO ( IMP ),66783949.859,NO,2003,2003,0
4126930026,2003,8,8,ADJUDICACION DIRECTA,NUOVO PIGNONE SPA,66646051.517,NO,2003,2003,0
412003808,2003,2,19,LICITACION PUBLICA NACIONAL,"OCEANOGRAFIA, S.A. DE C.V.",66278591.262,SI,2003,2004,1
415113805,2003,1,21,LICITACION PUBLICA NACIONAL,SAINT MARTIN CONSTRUCCIONES S.A. DE C.V.,66261954.729,SI,2003,2003,0
413053844,2003,9,23,ADJUDICACION DIRECTA,DOWELL SCHLUMBERGER DE MEXICO S.A. DE C.V.,66235257.679,NO,2003,2003,0
411253806,2003,1,24,ADJUDICACION DIRECTA,PROMOTORA AMBIENTAL DEL SURESTE S.A. DE C.V.,65857744.214,SI,2003,2003,0
411253858,2003,8,27,LICITACION PUBLICA INTERNACIONAL,"TECH POWER, S.A. DE C.V.",65147329.491,NO,2003,2006,3
4125235052,2003,10,2,ADJUDICACION DIRECTA,"CONSTRUCCIONES MARITIMAS Y TERRESTRES DE TABASCO,",64216567.622,NO,2003,2003,0
415113868,2003,6,4,LICITACION PUBLICA INTERNACIONAL,BJ SERVICES COMPANY MEXICANA S.A. DE C.V.,64134376.996,NO,2003,2005,2
413053823,2003,6,25,ADJUDICACION DIRECTA,M.I. DRILLING FLUIDS DE MEXICO S.A. DE C.V.,63536454.486,SI,2003,2003,0
412423826,2003,9,3,ADJUDICACION DIRECTA,"PEGASUS INTERNATIONAL, INC.",63529865.517,NO,2003,2004,1
4120334019,2003,11,24,LICITACION PUBLICA INTERNACIONAL,"GRUPO SALOMON EMPRESARIAL, S.A. DE C.V.",63322618.0,SI,2003,2005,2
414503853,2003,8,8,OTROS,INSTITUTO MEXICANO DEL PETROLEO,62999366.096,NO,2003,2004,1
415123801,2003,11,19,LICITACION PUBLICA NACIONAL,DE LA FUENTE LAZARO RENAN,62645171.325,NO,2003,2006,3
410303864,2003,12,5,ADJUDICACION DIRECTA,GRUPO COMERCIALIZADOR LATINOAMERICANO S.A. DE C.V.,62234236.378,NO,2003,2007,4
412423817,2003,6,23,ADJUDICACION DIRECTA,"TECHNIP OFFSHORE, INC",61978519.29,NO,2003,2003,0
415503822,2003,4,16,LICITACION PUBLICA NACIONAL,CONSTRUCTORA CHAVEZ S.A. DE C.V.,61288899.881,NO,2003,2003,0
4183930044,2003,9,16,ADJUDICACION DIRECTA,DRESSER-RAND COMPANY,60611712.55,NO,2003,2004,1
411253801,2003,1,15,LICITACION PUBLICA INTERNACIONAL,"LABORATORIO ELECTRONICO MORELIA, S.A. DE C.V.",60527418.332,SI,2003,2005,2
4127325041,2003,2,26,LICITACION PUBLICA INTERNACIONAL,"WEIS, S.A. DE C.V.",60334980.429,NO,2003,2005,2
412413875,2003,12,19,OTROS,UNIVERSIDAD TECNOLOGICA DE CAMPECHE (UTECAM),60015996.855,NO,2003,2004,1
4124934025,2003,9,30,LICITACION PUBLICA INTERNACIONAL,"TUBERIAS PROCARSA, S.A. DE C.V.",59761342.209,NO,2003,2005,2
418233801,2003,1,22,LICITACION PUBLICA NACIONAL,"CONSTRUCCIONES CIVILES Y ELECTROMECANICAS DE PARAISO, S.A. DE C.V.",59512230.248,SI,2003,2003,0
410213849,2003,7,18,ADJUDICACION DIRECTA,META DATA S.A. DE C.V.,59294835.124,NO,2003,2003,0
418903804,2003,2,21,LICITACION PUBLICA INTERNACIONAL,"CLARIANT MEXICO, S.A. DE C.V.",59178805.179,NO,2003,2003,0
411253864,2003,9,19,LICITACION PUBLICA INTERNACIONAL,"MOTORES Y PARTES DE COATZACOALCOS, S.A. DE C.V.",59133506.52,SI,2003,2005,2
4127432011,2003,12,1,LICITACION PUBLICA INTERNACIONAL,"LIPSA INDUSTRIAL, S.A. DE C.V.",59033561.144,NO,2003,2004,1
4126930020,2003,10,1,ADJUDICACION DIRECTA,SOLAR TURBINES INCORPORATED,58869638.601,NO,2003,2005,2
411253857,2003,8,19,LICITACION PUBLICA INTERNACIONAL,"INTEGRATED POWER SYSTEMS, S.A. DE C.V.",58694069.793,NO,2003,2005,2
411253855,2003,8,11,LICITACION PUBLICA INTERNACIONAL,OBRAS Y SERVICIOS PETROLEROS S.A. DE C.V.,58391036.479,SI,2003,2005,2
414043863,2003,10,21,LICITACION PUBLICA INTERNACIONAL,MEXICO DIESEL ALLISON S.A. DE C.V.,58373413.156,NO,2003,2005,2
412413830,2003,6,30,LICITACION PUBLICA INTERNACIONAL,TECNO FIRE S.A. DE C.V.,58300420.448,NO,2003,2005,2
4125034011,2003,8,6,LICITACION PUBLICA INTERNACIONAL,GUANTES VARGAS S.A.,58294367.406,NO,2003,2005,2
412413844,2003,8,18,OTROS,UNIVERSIDAD AUTONOMA DEL CARMEN,58112115.327,NO,2003,2004,1
4125034012,2003,8,6,LICITACION PUBLICA INTERNACIONAL,GUANTES VARGAS S.A.,57826311.993,NO,2003,2005,2
412003836,2003,6,30,OTROS,"PERFORADORA CENTRAL, S.A. DE C.V.",57653861.08,NO,2003,2005,2
412003837,2003,6,30,OTROS,"PERFORADORA CENTRAL, S.A. DE C.V.",57653861.08,NO,2003,2005,2
4122335002,2003,5,29,LICITACION PUBLICA INTERNACIONAL,"INTEGRATED POWER SYSTEMS, S.A DE C.V.",57580694.765,NO,2003,2006,3
414503890,2003,11,28,OTROS,INSTITUTO MEXICANO DEL PETROLEO,57055207.551,NO,2003,2005,2
411253861,2003,9,8,LICITACION PUBLICA INTERNACIONAL,OSCA DE MEXICO S.A DE C.V.,56757869.906,NO,2003,2005,2
4125034008,2003,8,6,LICITACION PUBLICA INTERNACIONAL,"GRUPO INDUSTRIAL PACHUCA, S.A. DE C.V.",56220025.548,NO,2003,2005,2
415113872,2003,6,4,LICITACION PUBLICA NACIONAL,COMERCIALIZADORA Y DISTRIBUIDORA MARSA S.A. DE C.V.,55342367.485,NO,2003,2003,0
4122335003,2003,7,10,LICITACION PUBLICA INTERNACIONAL,SUPERIOR ENERGY SERVICES,55312504.95,NO,2003,2003,0
414043861,2003,11,8,LICITACION PUBLICA NACIONAL,"COMSEGO, S.A. DE C.V.",54613739.104,NO,2003,2005,2
418653811,2003,5,30,LICITACION PUBLICA NACIONAL,"CONTRO-TEC, S.A. DE C.V.",54595961.577,SI,2003,2003,0
414103849,2003,4,25,LICITACION PUBLICA NACIONAL,ADAM CONSTRUCTORA S.A. DE C.V.,53879264.483,SI,2003,2004,1
415903804,2003,3,14,ADJUDICACION DIRECTA,"HALLIBURTON DE MEXICO, S. DE R.L. DE C.V.",53386600.994,NO,2003,2003,0
415113962,2003,10,6,LICITACION PUBLICA INTERNACIONAL,"CHAMPION TECHOLOGIES DE MEXICO, S.A. DE C.V.",52979985.162,NO,2003,2005,2
414503882,2003,11,19,LICITACION PUBLICA INTERNACIONAL,"PRO-THERM, S.A. DE C.V.",52819035.26,NO,2003,2007,4
415503814,2003,3,14,LICITACION PUBLICA NACIONAL,"GRUPO CORULI,S.A. DE C.V.",52738782.362,NO,2003,2003,0
412603823,2003,5,28,LICITACION PUBLICA INTERNACIONAL,MAQUINARIA DOGA S.A. DE C.V,52633041.377,NO,2003,2003,0
418233800,2003,1,24,LICITACION PUBLICA NACIONAL,"CONSTRUCTORA INDUSTRIAL MEXICANA ANGUIANO, S.A. DE C.V.",52596869.782,SI,2003,2003,0
411253827,2003,4,24,LICITACION PUBLICA INTERNACIONAL,"FMC TECHNOLOGIES DE MÉXICO, S.A. DE C.V",51449269.371,SI,2003,2006,3
414503821,2003,5,9,ADJUDICACION DIRECTA,AUTOTANQUES ANTONIO GARZA RUIZ S.A DE C.V.,51401166.216,NO,2003,2003,0
414503860,2003,9,9,ADJUDICACION DIRECTA,AUTOTANQUES ANTONIO GARZA RUIZ S.A DE C.V.,51401166.216,NO,2003,2003,0
414503864,2003,9,5,OTROS,COMPAÑIA MEXICANA DE EXPLORACIONES S. A.,51212414.58,SI,2003,2005,2
418733803,2003,7,23,ADJUDICACION DIRECTA,SCHLUMBERGER OFFSHORE SERVICES (MEXICO) N.V.,50819738.752,NO,2003,2004,1
4123930069,2003,12,9,ADJUDICACION DIRECTA,SOLAR TURBINES INCORPORATED,50679538.031,NO,2003,2004,1
414103832,2003,6,13,LICITACION PUBLICA NACIONAL,SERVICIOS DE PROTECCION ECOLOGICA S.A. DE C.V.,50322747.967,NO,2003,2006,3
412003816,2003,2,21,OTROS,INSTITUTO MEXICANO DEL PETROLEO ( IMP ),50165408.933,NO,2003,2003,0
418903802,2003,2,11,LICITACION PUBLICA NACIONAL,"OCEANOGRAFIA, S.A. DE C.V.",49907516.303,NO,2003,2003,0
418813805,2003,1,20,OTROS,UNIVERSIDAD AUTONOMA DEL CARMEN,49739572.502,NO,2003,2003,0
411253804,2003,1,15,LICITACION PUBLICA INTERNACIONAL,"ABB VETCO GRAY MÉXICO, S.A. DE C.V.",49710344.063,SI,2003,2005,2
412003829,2003,6,10,LICITACION PUBLICA NACIONAL,"NAUTICA SALTAMAR, S.A. DE C.V.",49678584.633,SI,2003,2004,1
4127930014,2003,9,26,ADJUDICACION DIRECTA,SOLAR TURBINES INCORPORATED,49640192.813,NO,2003,2004,1
413053864,2003,12,17,LICITACION PUBLICA INTERNACIONAL,"COMINCAR, S.A. DE C.V.",49215815.962,NO,2003,2006,3
412003828,2003,6,10,LICITACION PUBLICA NACIONAL,"PERFORADORA CENTRAL, S.A. DE C.V.",49106528.204,SI,2003,2004,1
4110930004,2003,6,20,ADJUDICACION DIRECTA,TECHDRILL INTERNATIONAL LTD,48550366.834,NO,2003,2003,0
411253870,2003,11,5,LICITACION PUBLICA INTERNACIONAL,"HALLIBURTON DE MEXICO, S. DE R.L. DE C.V.",48398358.381,SI,2003,2006,3
414043867,2003,12,1,LICITACION PUBLICA INTERNACIONAL,TECNICOS TUBULARES S.A. DE C.V.,48188593.327,SI,2003,2005,2
414103972,2003,10,2,LICITACION PUBLICA INTERNACIONAL,TETRA TECHNOLOGIES DE MEXICO S.A. DE C.V.,48164148.153,NO,2003,2005,2
414103946,2003,9,9,LICITACION PUBLICA NACIONAL,LETICIA VALADEZ AGUILAR CONSTRUCTORA S.A. DE C.V.,48135850.012,SI,2003,2005,2
418903847,2003,9,5,OTROS,UNIVERSIDAD AUTONOMA DEL CARMEN,48030547.591,NO,2003,2003,0
412003812,2003,2,20,LICITACION PUBLICA NACIONAL,"MARITIMA MEXICANA, S.A. DE C.V.",48006777.042,SI,2003,2004,1
4125535122,2003,10,20,LICITACION PUBLICA INTERNACIONAL,"CORPORATIVO COMERCIAL Y DE SERVICIOS DEL GOLFO,",47861337.473,NO,2003,2004,1
4127435021,2003,6,3,LICITACION PUBLICA INTERNACIONAL,"HALLIBURTON DE MEXICO, S. DE R.L. DE C.V.",47648929.511,NO,2003,2003,0
414503818,2003,4,15,OTROS,UNIVERSIDAD AUTONOMA DE TAMAULIPAS,47616032.524,SI,2003,2005,2
4127034030,2003,6,27,LICITACION PUBLICA INTERNACIONAL,"EL NIPLITO DEL SURESTE, S.A. DE C.V.",47385450.105,NO,2003,2004,1
414043859,2003,9,12,LICITACION PUBLICA INTERNACIONAL,TALLERES ESPECIALIZADOS BULL-DOG S.A. DE C.V.,47185467.443,NO,2003,2005,2
412413856,2003,9,22,OTROS,UNIVERSIDAD AUTONOMA DEL CARMEN,47179187.248,SI,2003,2004,1
4183930060,2003,11,17,ADJUDICACION DIRECTA,"ROLLS-ROYCE ENERGY SYSTEMS, INC.",47177895.922,NO,2003,2004,1
4150930014,2003,11,6,ADJUDICACION DIRECTA,SOLAR TURBINES INCORPORATED,47047486.682,NO,2003,2004,1
4120034014,2003,10,23,LICITACION PUBLICA INTERNACIONAL,"QUALITA DE MEXICO,S.A. DE C.V.",46717365.518,SI,2003,2003,0
411253869,2003,10,15,LICITACION PUBLICA INTERNACIONAL,"LICO SERVICIOS, S.A. DE C.V.",46664853.943,NO,2003,2006,3
